year,month,day,statefips,emp,emp_incq1,emp_incq2,emp_incq3,emp_incq4,emp_incmiddle,emp_incbelowmed,emp_incabovemed,emp_ss40,emp_ss60,emp_ss65,emp_ss70
2020,2,7,29,-0.00328,-0.0124,-0.00103,0.00308,-0.00489,0.00106,-0.00622,-0.0002,0.000512,-0.00624,0.00596,-0.0132
2020,2,7,30,-0.0321,0.00392,-0.0134,-0.0663,-0.0445,-0.0403,-0.00651,-0.0585,-0.00832,-0.0826,-0.0311,-0.0295
2020,2,7,31,-0.00868,-0.0129,-0.0189,0.00448,-0.0076,-0.00737,-0.0162,-0.000666,-0.00509,-0.0118,-0.0292,0.00556
2020,2,7,32,-0.00118,0.00343,-0.0024,-0.00353,-0.00225,-0.00291,0.000252,-0.00298,0.00727,-0.00428,-0.00176,-0.00337
2020,2,7,33,-0.00238,-0.0111,0.00243,-0.00326,-0.000375,-0.000415,-0.0026,-0.00217,0.00546,-0.000813,-0.000856,-0.00462
2020,2,7,34,-0.00312,-0.0114,-0.000775,-0.00137,-0.000525,-0.00108,-0.00555,-0.000954,-0.00287,-0.00879,0.00191,-0.00573
2020,2,7,35,0.00825,-0.0076,0.0253,0.0186,-0.0119,0.0226,0.00909,0.00673,0.0331,0.00829,0.0145,0.00131
2020,2,7,36,-0.0025,-0.0141,0.00283,-0.00417,-0.00166,-0.000437,-0.00188,-0.00303,0.000325,-0.003,-0.00192,-0.00174
2020,2,7,37,-0.000415,-0.00782,0.0058,-0.00241,0.00478,0.00204,-0.00105,0.000489,0.00133,-0.0122,0.00354,-0.00231
2020,2,7,38,-0.0109,0.0128,-0.0291,-0.0169,0.00726,-0.0229,-0.0151,-0.0073,-0.0153,0.0323,-0.000322,-0.17307094682159943
2020,2,7,39,-0.000885,-0.00575,0.00453,0.000649,-0.00421,0.00276,-0.000664,-0.00121,-0.00998,0.00502,0.000655,0.0016
2020,2,7,40,0.000497,0.000209,0.00261,-0.0018,0.000825,0.000552,0.0014,-0.000767,0.00677,0.00829,-0.00716,0.00621
2020,2,7,41,0.00261,-0.0165,0.00065,0.0137,-0.00244,0.00663,-0.00275,0.00747,-0.00359,-0.00379,0.0128,0.00331
2020,2,7,42,-0.0014,-0.00713,0.000266,-7.44e-05,0.00194,9.62e-05,-0.00335,0.000787,-0.00293,0.00438,0.00595,-9.89e-05
2020,2,7,44,-0.00821,-0.00383,-0.00924,-0.0135,-0.0032,-0.0113,-0.00711,-0.00935,-0.00371,-0.0323,0.00716,-0.0112
2020,2,7,45,-0.00478,-0.00424,-0.00429,-0.00563,-0.00541,-0.00488,-0.00427,-0.00555,-0.0211,-0.00284,5.38e-05,-0.0029
2020,2,7,46,-0.0218,-0.0463,-0.0178,0.0239,-0.0582,-0.000509,-0.0298,-0.0104,-0.038187085440496114,-0.0174,-0.07295280555169754,-0.0216
2020,2,7,47,0.00421,0.00473,0.00567,0.00169,0.00453,0.00385,0.00522,0.00285,-0.000511,0.0037,0.00717,0.0212
2020,2,7,48,0.00258,0.00103,0.00615,0.0036,-0.00126,0.00495,0.00359,0.00135,-0.000558,0.00146,0.00761,0.00525
2020,2,7,49,-0.00394,-0.016,0.00604,-0.000385,-0.0149,0.00325,-0.00141,-0.00674,-0.0107,-0.00757,0.0119,-0.0161
2020,2,7,50,-0.00616,-0.0155,-0.0052,-0.00591,-0.00294,-0.0055,-0.00717,-0.00497,0.00181,-0.000498,0.0132,-0.0266
2020,2,7,51,0.00215,0.00265,0.00272,0.00248,0.00107,0.00259,0.00269,0.00174,0.00304,0.00198,0.0134,-0.00236
2020,2,7,53,0.00312,-0.145,0.0163,0.0119,-0.0087,0.014,0.00427,0.00246,-0.0034,0.0208,0.0135,-0.00275
2020,2,7,54,0.000286,-0.00798,-0.00618,0.0155,0.0291,0.00222,-0.00734,0.0208,-0.00795,0.0195,0.0269,-0.00426
2020,2,7,55,-0.00289,-0.0121,0.00385,-0.00444,0.00138,-0.000233,-0.00337,-0.0023,-0.0157,0.000687,0.00583,0.0141
2020,2,7,56,-0.00872,0.00348,-0.0301,-0.00667,-0.000777,-0.0172,-0.0143,-0.00399,-0.0177,0.00649,0.00648,-0.0522
2020,2,14,1,-0.00275,-0.0213,0.000185,0.0112,0.00432,0.00565,-0.0112,0.00863,-0.0405,-0.0031,0.0368,-0.0321
2020,2,14,2,-0.0136,-0.125,-0.0395,0.0149,0.0214,-0.0142,-0.0548,0.0179,-0.0185,-0.00407,-0.0135,0.0408
2020,2,14,4,0.00783,-0.00637,0.0151,0.00669,0.012,0.0115,0.00701,0.00885,0.00553,-0.000269,0.0135,0.0218
2020,2,14,5,0.0031,-0.00407,0.0154,-0.00123,0.00412,0.00796,0.00439,0.000848,0.0252,-0.00179,-0.0284,0.0565
2020,2,14,6,0.00886,-0.0322,0.0118,0.00994,0.0137,0.0109,0.00529,0.0117,0.00318,0.00601,0.0219,0.0132
2020,2,14,8,0.00802,-0.0175,0.00856,0.019,0.00349,0.0142,0.0019,0.0118,0.00368,0.0266,0.00783,-0.0107
2020,2,14,9,-0.00875,-0.0113,-0.015,-0.0108,0.00236,-0.0128,-0.014,-0.00492,-0.0054,-0.0146,-0.0123,0.0188
2020,2,14,10,0.00394,-0.0171,0.00465,0.0112,0.0165,0.00787,-0.00521,0.0136,0.00293,0.00813,0.0155,-0.0196
2020,2,14,11,0.00787,0.0215,-0.00562,0.0129,0.0117,0.00386,-0.00212,0.0122,0.0114,0.00898,0.0215,-0.00468
2020,2,14,12,0.00399,0.00337,0.000769,0.00866,0.0035,0.00441,0.00192,0.00655,0.00119,0.0011,0.00504,0.0174
2020,2,14,13,0.000996,-0.00637,0.00301,0.000329,0.00763,0.00169,-0.00155,0.00372,-0.00425,0.00124,0.0135,-0.00617
2020,2,14,15,-0.0848,-0.103,-0.137,-0.0145,-0.0124,-0.101,-0.127,-0.0134,0.0246,0.0379,0.00556,-0.0241
2020,2,14,16,0.0283,-0.0202,0.0604,0.0229,0.0234,0.0457,0.0319,0.0231,-0.038187085440496114,0.00423,0.0662,0.00793
2020,2,14,17,-0.00185,-0.0115,-0.00491,-0.000415,0.00616,-0.00278,-0.00713,0.00276,-0.00403,0.0139,-0.00229,-0.0168
2020,2,14,18,0.000604,-0.00459,-0.00469,0.00993,0.00348,0.00208,-0.00465,0.00753,-0.0038,-0.00491,0.0241,0.00537
2020,2,14,19,0.00489,0.0104,-0.00314,0.00328,0.00977,4.11e-05,0.00415,0.00587,-0.0029,0.00872,0.00506,-0.00733
2020,2,14,20,-0.00642,-0.00681,-0.0127,0.00088,-0.00684,-0.00614,-0.0102,-0.00226,-0.0128,-0.0222,0.00477,-0.17307094682159943
2020,2,14,21,-0.00066,-0.0109,0.00705,-0.000496,0.00331,0.00365,-0.00175,0.000951,0.00153,-0.0051,0.00149,-0.00733
2020,2,14,22,-0.00153,-0.0022,-0.00695,0.00348,0.00136,-0.00199,-0.00421,0.00262,0.000918,-0.00936,0.000899,0.0204
2020,2,14,23,-0.00357,0.00468,-0.00793,-0.00288,-0.00132,-0.0057,-0.00456,-0.0024,-0.00702,0.00788,0.0091,0.00107
2020,2,14,24,0.001,-0.0028,-0.00459,0.00464,0.00523,2.83e-05,-0.00394,0.00493,-0.00731,0.002,0.0143,-0.027
2020,2,14,25,-0.0053,-0.0189,-0.0062,-0.00606,0.000435,-0.00613,-0.00907,-0.00294,-0.00851,0.000633,-0.00579,0.00024
2020,2,14,26,-0.00186,-0.0141,-0.0019,0.00552,0.00277,0.00166,-0.00732,0.00439,-0.0109,0.0072,-0.00392,-0.00153
2020,2,14,27,-0.00641,-0.0269,-0.00897,-0.00146,0.00171,-0.00499,-0.0149,-9.08e-05,-0.00608,0.00238,0.00291,-0.0189
2020,2,14,28,0.00703,0.0116,-0.0117,0.0154,0.000639,0.000803,0.00614,0.00976,0.00195,-0.00379,0.0466,-0.024
2020,2,14,29,-0.00402,-0.0154,-0.00179,0.00718,-0.00991,0.00278,-0.008,0.000137,0.0035,-0.0101,0.00567,-0.0125
2020,2,14,30,-0.0228,0.0238,-0.0379,-0.0425,-0.0145,-0.0403,-0.0134,-0.0325,-0.0136,-0.048,-0.0491,-0.0341
2020,2,14,31,-0.00651,-0.013,-0.0149,0.00438,-0.00234,-0.00542,-0.0141,0.00152,-0.0115,-0.0142,-0.0327,0.00956
2020,2,14,32,-0.00255,-0.0036,-0.00815,0.000384,0.00389,-0.00428,-0.00608,0.00189,0.0113,-0.00998,-0.00123,-0.00966
2020,2,14,33,-9.48e-06,-0.0166,-0.00145,0.00618,0.00843,0.00237,-0.0071,0.00703,0.0104,0.00656,-0.00496,-0.00203
2020,2,14,34,-0.00228,-0.0156,-0.00274,0.00348,0.003,0.000417,-0.0085,0.00324,-0.00333,-0.00778,0.00142,-0.00598
2020,2,14,35,0.0123,-0.0124,0.0361,0.0298,-0.0144,0.0336,0.0122,0.0126,0.0349,0.00184,0.0158,-0.000811
2020,2,14,36,-0.00371,-0.0189,-0.00251,-0.00161,0.0002,-0.00209,-0.00707,-0.000789,-0.00185,-0.00313,-0.000533,-0.00498
2020,2,14,37,0.00111,-0.014,0.00786,0.00356,0.0124,0.00589,-0.00312,0.00714,0.00477,-0.00224,-0.000201,-0.011
2020,2,14,38,-0.0035,-0.0106,-0.0328,0.00356,0.0333,-0.0142,-0.0254,0.0154,-0.0138,0.0776,-0.0119,-0.17307094682159943
2020,2,14,39,0.000886,-0.0043,0.0013,0.00562,0.00266,0.00327,-0.00153,0.00449,-0.00873,0.00912,0.00716,-0.000884
2020,2,14,40,0.00086,-0.00187,0.000768,0.00387,0.00124,0.00221,-0.000556,0.00283,0.0034,0.0094,-0.00254,0.00984
2020,2,14,41,0.00355,-0.0274,-0.00101,0.0214,-0.00164,0.00921,-0.00623,0.0124,-0.00766,-0.0032,0.0143,0.0127
2020,2,14,42,-0.000912,-0.0114,-0.000942,0.00251,0.00797,0.000778,-0.00603,0.00484,-0.00308,0.00565,0.00689,0.00333
2020,2,14,44,-0.00907,-0.0116,-0.00815,-0.0132,-0.00188,-0.0106,-0.00951,-0.00862,-0.000991,-0.0363,0.00335,-0.00614
2020,2,14,45,-0.00337,-0.00874,-0.00869,0.00369,0.00597,-0.00325,-0.00871,0.00459,-0.0131,-0.00511,-0.00106,-0.00344
2020,2,14,46,-0.0189,-0.0568,-0.0149,0.0573,-0.0783,0.0151,-0.0326,0.000605,-0.038187085440496114,-0.0154,-0.07295280555169754,-0.0116
2020,2,14,47,0.006,-0.000818,0.00397,0.0114,0.0124,0.00735,0.00169,0.0118,-0.00346,0.00525,0.0102,0.0257
2020,2,14,48,0.00423,-0.000113,0.00632,0.00863,0.00206,0.00741,0.0031,0.00559,-0.00402,0.00779,0.00935,0.00687
2020,2,14,49,-0.00154,-0.0192,0.00539,0.00573,-0.00733,0.00554,-0.00293,-5.96e-07,-0.0113,0.003,0.0159,-0.00625
2020,2,14,50,-0.00665,-0.0179,-0.0116,0.00138,-0.00131,-0.00613,-0.0128,0.000533,0.0122,-0.00876,0.0152,-0.0278
2020,2,14,51,0.00629,0.000971,0.000825,0.00642,0.014,0.00377,0.000889,0.0104,-0.00161,0.0124,0.0123,0.000938
2020,2,14,53,0.00439,-0.165,0.014,0.0169,-0.00591,0.0155,0.000735,0.00649,-0.00286,0.0253,0.00735,0.00501
2020,2,14,54,-0.00536,-0.0151,-0.0134,0.0188,0.0198,-0.00093,-0.0145,0.0192,-0.0177,0.00351,0.0329,-0.0104
2020,2,14,55,-0.0019,-0.0114,-0.000314,-0.00218,0.00978,-0.00123,-0.00534,0.0022,-0.0157,0.00514,0.0053,0.0149
2020,2,14,56,-0.0168,-0.0175,-0.0508,-0.0225,0.024,-0.0353,-0.0352,-0.0013,-0.0637,0.0113,0.0114,-0.101
2020,2,21,1,0.00577,-0.00838,0.00402,0.0201,0.0118,0.012,-0.00253,0.017,-0.0169,-0.00155,0.0504,-0.0261
2020,2,21,2,-0.0201,-0.104,-0.0551,-0.0107,0.0418,-0.0344,-0.0638,0.0132,-0.0158,-0.0198,-0.0193,0.0351
2020,2,21,4,0.00899,-0.00578,0.0132,0.0108,0.0156,0.0121,0.00606,0.0127,0.00965,-0.00212,0.0117,0.028
2020,2,21,5,0.00404,-0.0135,0.0105,0.0134,0.0209,0.0118,-0.00301,0.0163,0.0215,0.000954,-0.0288,0.0624
2020,2,21,6,0.0118,-0.0401,0.0135,0.0141,0.0196,0.0137,0.00561,0.0166,0.00375,0.00779,0.0243,0.0171
2020,2,21,8,0.0125,-0.0142,0.00422,0.0274,0.0127,0.0167,-0.000483,0.0206,0.00648,0.0371,0.0132,-0.013
2020,2,21,9,-0.00721,-0.0132,-0.0158,-0.00841,0.00726,-0.0121,-0.0152,-0.00143,-0.00742,-0.0174,-0.0159,0.0272
2020,2,21,10,0.00357,-0.0349,0.000328,0.0287,0.0176,0.0142,-0.0156,0.0237,0.0075,0.0109,0.0171,-0.0516
2020,2,21,11,0.0104,0.015,-0.0107,0.0105,0.0231,0.000123,-0.0074,0.0181,0.0162,0.0119,0.0204,0.00568
2020,2,21,12,0.00437,0.00146,-0.00552,0.0158,0.00846,0.00432,-0.00243,0.0128,-2.34e-05,-0.00142,0.00752,0.0205
2020,2,21,13,0.00132,-0.0106,-0.00259,0.00798,0.0117,0.00261,-0.0065,0.00971,-0.00349,0.002,0.0132,-0.00521
2020,2,21,15,-0.085,-0.119,-0.142,-0.00461,0.00249,-0.101,-0.135,-0.000998,0.0266,0.0354,-0.0126,-0.0382
2020,2,21,16,0.0284,-0.0183,0.0667,0.00807,0.0295,0.0437,0.0367,0.0164,-0.038187085440496114,-0.0201,0.0682,0.0245
2020,2,21,17,8.92e-05,-0.0122,-0.00463,0.0048,0.0082,-0.000169,-0.00721,0.00644,-0.000852,0.0121,0.00629,-0.0167
2020,2,21,18,0.00167,-0.01,-0.00492,0.0173,0.00673,0.00537,-0.0072,0.0134,-0.000788,-0.00792,0.0261,0.0074
2020,2,21,19,0.00564,0.00535,-0.00315,0.0126,0.00924,0.00463,0.00145,0.0112,-0.0128,0.00612,0.00843,-0.00674
2020,2,21,20,-0.00604,-0.0136,-0.00824,0.00637,-0.012,-0.00116,-0.0105,-0.00111,-0.0216,-0.0152,0.0024,-0.17307094682159943
2020,2,21,21,-9.36e-05,-0.0112,-0.00123,0.0116,0.00442,0.00456,-0.00614,0.00889,0.00483,-0.0108,0.00231,-0.00464
2020,2,21,22,-0.00473,-0.0107,-0.0154,0.00882,0.0057,-0.00387,-0.0127,0.00756,-0.00364,-0.00571,-0.00114,0.0187
2020,2,21,23,-0.000834,-0.00807,-0.0101,0.00953,0.00966,-0.00142,-0.00954,0.00957,-0.0016,0.00895,0.0121,0.00585
2020,2,21,24,0.00316,-0.00971,-0.00467,0.00994,0.0118,0.00264,-0.00649,0.0108,-0.0144,0.0101,0.018,-0.0242
2020,2,21,25,-0.00645,-0.0304,-0.00962,-0.00706,0.00451,-0.0083,-0.0143,-0.0015,-0.0103,-0.00173,-0.00881,-0.00121
2020,2,21,26,-0.00267,-0.0144,-0.00924,0.0103,0.00346,0.000117,-0.0115,0.00746,-0.0107,0.00373,-0.00873,0.00256
2020,2,21,27,-0.00518,-0.0268,-0.0143,0.00599,0.00302,-0.00354,-0.0184,0.00471,-0.00386,0.00273,0.0071,-0.022
2020,2,21,28,0.00807,0.0138,-0.0161,0.0235,-0.00622,0.00219,0.00674,0.0122,-0.00212,-0.00739,0.0485,-0.0342
2020,2,21,29,-0.00222,-0.016,-0.00346,0.014,-0.00764,0.00543,-0.0092,0.00508,0.00664,-0.00914,0.00528,-0.0036
2020,2,21,30,-0.0132,0.0132,-0.0599,-0.0104,0.0326,-0.0348,-0.0308,0.00499,-0.000414,-0.0284,-0.0451,-0.0256
2020,2,21,31,-0.0113,-0.033,-0.0152,0.00277,-0.000873,-0.00633,-0.023,0.00122,-0.0282,-0.0165,-0.0309,-0.047
2020,2,21,32,-0.00299,-0.013,-0.011,0.00803,0.00848,-0.00236,-0.0119,0.00822,0.0,-0.00909,0.00155,-0.0112
2020,2,21,33,-0.000925,-0.0256,-0.0133,0.0158,0.0161,0.00124,-0.0179,0.0159,0.00901,-0.00236,-0.00181,-0.00582
2020,2,21,34,-6.41e-05,-0.0222,-0.00159,0.0111,0.00787,0.00485,-0.0108,0.0095,0.00054,-0.00625,0.00124,-0.00435
2020,2,21,35,0.013,-0.0129,0.0331,0.05,-0.0333,0.0399,0.0105,0.0177,0.0339,-0.00902,0.019,0.00275
2020,2,21,36,-0.00456,-0.0281,-0.00818,0.00257,0.00433,-0.00317,-0.0137,0.00337,-0.00355,-0.0045,-0.00242,-0.00461
2020,2,21,37,0.00611,-0.00945,0.00562,0.0182,0.0167,0.0114,-0.00196,0.0176,0.00643,0.00575,0.0139,-0.0144
2020,2,21,38,-0.00122,-0.0128,-0.0313,0.00377,0.0431,-0.0133,-0.0251,0.0194,0.00885,0.0598,-0.0308,-0.17307094682159943
2020,2,21,39,0.00356,-0.00425,-0.00229,0.0162,0.00983,0.00612,-0.00328,0.0137,-0.00489,0.0122,0.0109,0.0025
2020,2,21,40,-0.000704,-0.0136,-0.0032,0.0168,-0.00027,0.0061,-0.00842,0.0101,0.00105,0.0052,-0.00259,0.00771
2020,2,21,41,0.00489,-0.0377,-0.00171,0.0279,0.000676,0.0118,-0.00885,0.0174,-0.0109,-0.00627,0.0156,0.021
2020,2,21,42,0.000741,-0.0129,-0.00222,0.00769,0.0129,0.00272,-0.00741,0.00992,-0.00184,0.00705,0.00656,0.00473
2020,2,21,44,-0.00705,-0.0156,-0.00998,-0.00793,0.00746,-0.00898,-0.0122,-0.00173,0.00272,-0.0368,0.00294,-0.00112
2020,2,21,45,0.000216,-0.0131,-0.0103,0.0156,0.0214,0.00108,-0.0116,0.0179,-0.0109,-0.00299,0.000669,0.00169
2020,2,21,46,-0.0103,-0.0615,-0.0107,0.0732,-0.0517,0.0241,-0.0322,0.021,-0.038187085440496114,-0.00805,-0.07295280555169754,-0.0236
2020,2,21,47,0.00881,0.000751,-0.00219,0.0267,0.0144,0.011,-0.000787,0.0217,-0.00108,0.00555,0.0143,0.0317
2020,2,21,48,0.00534,-0.00278,0.00368,0.0173,0.00414,0.0101,0.000454,0.0112,-0.00346,0.00933,0.0109,0.00546
2020,2,21,49,-0.000757,-0.03,0.00858,0.0101,-0.00529,0.00924,-0.00447,0.00334,-0.00538,-0.0102,0.0246,0.00953
2020,2,21,50,-0.00576,-0.0135,-0.0161,5.61e-05,0.0183,-0.00934,-0.0156,0.0058,0.013,-0.0224,0.0203,-0.0193
2020,2,21,51,0.00956,-0.0103,-0.00348,0.0151,0.0278,0.00632,-0.00647,0.0218,-0.000297,0.0212,0.00838,-0.00595
2020,2,21,53,0.00526,-0.175,0.0122,0.0192,-0.00261,0.0157,-0.0017,0.00925,-0.00194,0.027,0.000117,0.0146
2020,2,21,54,-0.017,-0.0277,-0.0398,0.0128,0.0408,-0.0195,-0.0321,0.0238,-0.0207,-0.000952,0.00808,-0.0134
2020,2,21,55,-0.000653,-0.0165,-0.0039,0.00526,0.0183,0.000614,-0.00962,0.01,-0.0155,0.0101,0.00424,0.0142
2020,2,21,56,-0.0203,-0.0284,-0.0507,-0.0239,0.021,-0.036,-0.0402,-0.00345,-0.0744,-0.00525,0.0113,-0.0942
2020,2,28,1,0.011,-0.00292,0.00855,0.0303,0.00954,0.0193,0.00249,0.0225,-0.00158,-0.00416,0.0504,-0.0188
2020,2,28,2,-0.0143,-0.11,-0.0523,-0.00149,0.0513,-0.0286,-0.0625,0.0225,-0.00581,0.00398,-0.00952,0.038
2020,2,28,4,0.00796,-0.00972,0.0115,0.0106,0.0181,0.0111,0.00349,0.0136,0.00999,-0.00423,0.0091,0.024
2020,2,28,5,0.00303,-0.0267,0.00648,0.0286,0.0314,0.0163,-0.0122,0.0297,0.0187,0.00365,-0.0321,0.0541
2020,2,28,6,0.011,-0.0531,0.0129,0.0145,0.0202,0.0136,0.00316,0.0172,0.00195,0.00656,0.0247,0.0149
2020,2,28,8,0.0119,-0.0226,0.00188,0.0315,0.0112,0.0178,-0.00437,0.0221,0.0068,0.0356,0.01,-0.0135
2020,2,28,9,-0.00512,-0.0135,-0.0135,-0.0059,0.00953,-0.00966,-0.0135,0.000969,-0.00716,-0.0145,-0.0147,0.0244
2020,2,28,10,0.00791,-0.0319,0.000507,0.0325,0.0295,0.0162,-0.0141,0.0311,0.00913,0.0119,0.0197,-0.0515
2020,2,28,11,0.0104,0.0108,-0.0121,0.0123,0.0232,0.000375,-0.00912,0.0189,0.0158,0.00986,0.0189,0.00973
2020,2,28,12,0.00337,-0.00173,-0.00952,0.0173,0.012,0.00282,-0.00607,0.0151,-0.00251,-0.00242,0.00602,0.0211
2020,2,28,13,0.000961,-0.0167,-0.00573,0.0136,0.0141,0.00379,-0.011,0.0138,-0.00141,-0.00226,0.0146,-0.00715
2020,2,28,15,-0.0912,-0.103,-0.142,-0.0245,-0.0255,-0.107,-0.13,-0.025,0.0259,0.0222,-0.00363,-0.0629
2020,2,28,16,0.0299,-0.0203,0.0657,0.0104,0.04,0.044,0.0353,0.022,-0.038187085440496114,-0.0263,0.0739,0.0227
2020,2,28,17,0.00105,-0.0171,-0.0037,0.0057,0.0128,0.00075,-0.00822,0.00911,-0.00151,0.00996,0.0112,-0.0179
2020,2,28,18,-0.000623,-0.0162,-0.00603,0.0173,0.00452,0.00475,-0.0106,0.0125,-0.00295,-0.0128,0.0213,0.00588
2020,2,28,19,0.00646,0.00971,-0.00989,0.0244,-0.0013,0.00707,0.000698,0.0142,-0.0233,0.00261,0.00789,0.00132
2020,2,28,20,-0.00163,-0.0093,0.00441,0.00601,-0.0132,0.00518,-0.00145,-0.00182,-0.0235,-0.0056,0.00391,-0.17307094682159943
2020,2,28,21,0.00107,-0.00736,-0.00484,0.0165,0.00379,0.00478,-0.00608,0.0117,0.000439,0.000724,0.00192,0.00617
2020,2,28,22,-0.00563,-0.0157,-0.0102,0.00791,0.00413,-0.00161,-0.0134,0.00638,-0.0129,-0.00156,-0.00165,0.0188
2020,2,28,23,0.000705,-0.0196,-0.01,0.0193,0.0105,0.00293,-0.0126,0.0166,-0.00153,0.00646,0.0161,0.018
2020,2,28,24,0.0036,-0.0167,-0.000806,0.0104,0.013,0.00479,-0.00654,0.0117,-0.0181,0.0143,0.0187,-0.0227
2020,2,28,25,-0.00683,-0.0341,-0.0102,-0.00946,0.00753,-0.00984,-0.0156,-0.00129,-0.0104,-0.00537,-0.00829,-0.000342
2020,2,28,26,-0.00405,-0.0157,-0.0121,0.0101,0.00254,-0.00146,-0.0137,0.007,-0.0119,0.003,-0.0115,-0.00434
2020,2,28,27,-0.00459,-0.0224,-0.0196,0.00975,0.00414,-0.00402,-0.0205,0.00733,-0.00434,0.00307,0.0136,-0.0256
2020,2,28,28,0.00544,0.00804,-0.00781,0.0196,-0.00832,0.00482,0.0043,0.00891,-0.0122,-0.0127,0.0432,-0.0539
2020,2,28,29,0.000831,-0.0153,-0.00386,0.0183,0.000998,0.00744,-0.00909,0.0112,0.00974,-0.00756,0.00423,0.00927
2020,2,28,30,-0.0187,-0.0176,-0.0501,-0.0138,0.0261,-0.0317,-0.0371,0.000472,0.0115,-0.0486,-0.0115,-0.0157
2020,2,28,31,-0.0196,-0.0659,-0.022,0.0105,-0.00557,-0.00599,-0.0414,0.00364,-0.0328,-0.0101,-0.034,-0.162
2020,2,28,32,-0.000456,-0.0162,-0.00644,0.0142,0.0107,0.00294,-0.0109,0.0127,-0.011,-0.00584,0.00566,-0.00117
2020,2,28,33,-0.00617,-0.0362,-0.0178,0.0138,0.00946,-0.00199,-0.0247,0.0122,0.00261,-0.0142,-0.000406,-0.0107
2020,2,28,34,0.000894,-0.0254,-0.000622,0.0132,0.011,0.0064,-0.0118,0.0121,-0.000559,-0.00279,0.0014,-0.00586
2020,2,28,35,0.0166,-0.0115,0.0395,0.0585,-0.0386,0.0471,0.0144,0.0208,0.0315,-0.005,0.0171,0.0142
2020,2,28,36,-0.00522,-0.0365,-0.00957,0.00462,0.00555,-0.00296,-0.0171,0.00504,-0.00418,-0.00423,-0.0049,-0.00395
2020,2,28,37,0.00822,-0.00953,0.00505,0.0256,0.0196,0.0144,-0.00228,0.0232,0.00519,0.00911,0.0141,-0.005
2020,2,28,38,-0.00125,-0.00323,-0.0443,0.00113,0.0588,-0.021,-0.0305,0.024,0.0181,0.0517,-0.0392,-0.17307094682159943
2020,2,28,39,0.00394,-0.00645,-0.00226,0.0202,0.01,0.00798,-0.00437,0.0163,-0.00636,0.0162,0.0112,0.0014
2020,2,28,40,-0.00541,-0.0237,-0.0112,0.0223,-0.00541,0.00443,-0.0175,0.0114,-0.000991,0.000134,-0.00849,-0.00208
2020,2,28,41,-0.00161,-0.0499,-0.00961,0.0245,-0.00537,0.00597,-0.0176,0.0129,-0.019,-0.0184,0.0069,0.0133
2020,2,28,42,0.00242,-0.0145,0.00124,0.00935,0.0165,0.00529,-0.00643,0.0124,-0.00215,0.00927,0.00728,0.00559
2020,2,28,44,-0.00914,-0.0313,-0.0113,-0.00477,0.0103,-0.00812,-0.0192,0.00129,-0.00502,-0.0394,0.00468,-0.0115
2020,2,28,45,0.00139,-0.0184,-0.0104,0.0239,0.0259,0.00465,-0.0142,0.0247,-0.0122,-0.000214,0.00299,0.00477
2020,2,28,46,0.00764,-0.0684,0.000153,0.0906,0.0165,0.0376,-0.0288,0.0596,-0.038187085440496114,0.0012,-0.07295280555169754,-0.0362
2020,2,28,47,0.0094,-0.00119,-0.00806,0.033,0.0218,0.0107,-0.00478,0.0284,0.00527,0.00418,0.0136,0.0286
2020,2,28,48,0.00447,-0.0078,0.00337,0.0204,0.00329,0.0114,-0.00221,0.0125,-0.0046,0.00844,0.00802,0.00528
2020,2,28,49,-0.011,-0.0582,0.00179,0.0057,-0.0134,0.00349,-0.0185,-0.00267,-0.0076,-0.0454,0.0208,0.00886
2020,2,28,50,-0.0101,-0.0447,-0.018,-0.000126,0.0163,-0.0105,-0.0231,0.00507,0.00183,-0.0299,0.0183,-0.0293
2020,2,28,51,0.00844,-0.021,-0.0049,0.0188,0.0287,0.0076,-0.012,0.024,-0.00184,0.0202,0.00682,-0.0139
2020,2,28,53,0.00231,-0.18,0.00961,0.016,-0.00553,0.0129,-0.00443,0.00617,-0.00147,0.0234,-0.00672,0.0154
2020,2,28,54,-0.0279,-0.047,-0.0524,0.012,0.0546,-0.0275,-0.0489,0.0287,-0.0235,-0.00269,-0.00962,-0.00144
2020,2,28,55,-0.0021,-0.0233,-0.00663,0.00843,0.0191,0.000792,-0.0142,0.0123,-0.017,0.00565,0.000525,0.0126
2020,2,28,56,-0.0238,-0.0378,-0.0394,-0.0266,0.00701,-0.0324,-0.0386,-0.0113,-0.0668,-0.0296,0.00928,-0.0699
2020,3,6,1,0.00735,-0.00835,0.00987,0.029,-0.00287,0.0193,0.000244,0.0169,-0.0249,-0.00447,0.0497,-0.0189
2020,3,6,2,0.0254,0.0704,0.00215,-0.000632,0.0753,0.000853,0.0143,0.0339,0.00585,0.0223,-0.00225,0.155
2020,3,6,4,0.00699,-0.0114,0.00908,0.0131,0.0155,0.0108,0.00136,0.0141,0.00884,-0.00308,0.011,0.00681
2020,3,6,5,0.00147,-0.0282,-0.000341,0.0341,0.0291,0.015,-0.0161,0.0321,0.0175,0.0069,-0.0399,0.0512
2020,3,6,6,0.00667,-0.0604,0.00797,0.0123,0.0149,0.00992,-0.00209,0.0135,-0.000813,0.00325,0.0235,-0.00249
2020,3,6,8,0.0084,-0.0257,0.00143,0.0316,0.00025,0.0176,-0.00552,0.0171,-0.00452,0.0306,0.00448,-0.0154
